Activity	Subject	tBodyAccMeanX	tBodyAccMeanY	tBodyAccMeanZ	tBodyAccStdX	tBodyAccStdY	tBodyAccStdZ	tGravityAccMeanX	tGravityAccMeanY	tGravityAccMeanZ	tGravityAccStdX	tGravityAccStdY	tGravityAccStdZ	tBodyAccJerkMeanX	tBodyAccJerkMeanY	tBodyAccJerkMeanZ	tBodyAccJerkStdX	tBodyAccJerkStdY	tBodyAccJerkStdZ	tBodyGyroMeanX	tBodyGyroMeanY	tBodyGyroMeanZ	tBodyGyroStdX	tBodyGyroStdY	tBodyGyroStdZ	tBodyGyroJerkMeanX	tBodyGyroJerkMeanY	tBodyGyroJerkMeanZ	tBodyGyroJerkStdX	tBodyGyroJerkStdY	tBodyGyroJerkStdZ	tBodyAccMagMean	tBodyAccMagStd	tGravityAccMagMean	tGravityAccMagStd	tBodyAccJerkMagMean	tBodyAccJerkMagStd	tBodyGyroMagMean	tBodyGyroMagStd	tBodyGyroJerkMagMean	tBodyGyroJerkMagStd	fBodyAccMeanX	fBodyAccMeanY	fBodyAccMeanZ	fBodyAccStdX	fBodyAccStdY	fBodyAccStdZ	fBodyAccMeanFreqX	fBodyAccMeanFreqY	fBodyAccMeanFreqZ	fBodyAccJerkMeanX	fBodyAccJerkMeanY	fBodyAccJerkMeanZ	fBodyAccJerkStdX	fBodyAccJerkStdY	fBodyAccJerkStdZ	fBodyAccJerkMeanFreqX	fBodyAccJerkMeanFreqY	fBodyAccJerkMeanFreqZ	fBodyGyroMeanX	fBodyGyroMeanY	fBodyGyroMeanZ	fBodyGyroStdX	fBodyGyroStdY	fBodyGyroStdZ	fBodyGyroMeanFreqX	fBodyGyroMeanFreqY	fBodyGyroMeanFreqZ	fBodyAccMagMean	fBodyAccMagStd	fBodyAccMagMeanFreq	fBodyBodyAccJerkMagMean	fBodyBodyAccJerkMagStd	fBodyBodyAccJerkMagMeanFreq	fBodyBodyGyroMagMean	fBodyBodyGyroMagStd	fBodyBodyGyroMagMeanFreq	fBodyBodyGyroJerkMagMean	fBodyBodyGyroJerkMagStd	fBodyBodyGyroJerkMagMeanFreq	"angletBodyAccMean,gravity"	"angletBodyAccJerkMean,gravityMean"	"angletBodyGyroMean,gravityMean"	"angletBodyGyroJerkMean,gravityMean"	"angleX,gravityMean"	"angleY,gravityMean"	"angleZ,gravityMean"
SITTING	27	0.273941303	-0.01552698	-0.105521913	-0.988580108	-0.971579126	-0.965858735	-0.989473105	-0.971376815	-0.964558324	-0.935203947	-0.555317176	-0.800466639	0.837737037	0.68478566	0.835284554	-0.977923072	-0.999416401	-0.998915032	-0.995890101	-0.990293707	-0.975920168	-0.963865012	-0.575177555	-0.568478496	-0.465083274	0.120454448	-0.032242342	0.033923645	0.098670296	0.190819395	-0.125954706	0.183720506	0.101777896	0.172399259	-0.087044711	0.09429155	-0.086038079	-0.334004498	-0.387810923	0.279720996	0.839464714	0.212947021	0.276417431	-0.982445738	-0.982553337	-0.967268066	-0.982838509	-0.983330053	-0.968143636	0.772961453	0.183550807	0.271421541	0.857738487	0.229389287	0.268931378	0.110581991	0.601659132	-0.8635262	-0.805739101	-0.984065036	-0.986169876	-0.971856646	-0.831630031	-0.739722586	-0.61665295	-0.443090665	0.45705832	-0.470993429	0.485015222	-0.319832292	0.287163742	-0.299554483	0.33114217	-0.406319586	0.416121114	-0.425628695	0.432349782	-0.721975158	-0.757924607	0.65706469	0.077903896	0.004670724	-0.006112854	-0.990658098	-0.985097471	-0.988904002
STANDING	27	0.279566922	-0.016593236	-0.107835818	-0.991951584	-0.955171419	-0.962408445	-0.993124871	-0.957021506	-0.961153608	-0.931631484	-0.546040816	-0.800983062	0.842834523	0.672452674	0.828486491	-0.972962057	-0.999815798	-0.998317434	-0.996356327	-0.994146854	-0.966382719	-0.959303189	-0.599433041	-0.520161921	-0.486598709	0.303546621	-0.097400036	0.132024064	0.126020818	0.106672286	-0.070231549	0.151768737	-0.000261357	0.168161646	-0.079091089	0.03696304	-0.058892015	-0.019992837	-0.046688125	0.19243837	0.965351492	-0.188504847	-0.005574169	-0.994012163	-0.979641052	-0.968169954	-0.994098649	-0.980288243	-0.968293437	0.892133187	-0.204009866	-0.007090388	0.982856092	-0.164856062	-0.010658129	-0.484264468	0.904666208	-0.943480899	-0.998851104	-0.994372083	-0.982056917	-0.968811731	-0.984017262	-1	-0.822801449	-0.230799004	0.270043938	-0.309565548	0.349412511	-0.42048794	0.386177026	-0.389892485	0.410123164	-0.502834227	0.513813457	-0.524513765	0.532282523	0.302229132	0.169184278	0.418579802	0.074969981	0.012243331	-0.001379503	-0.987628362	-0.975829725	-0.987354788
WALKING	27	0.276849485	-0.016647878	-0.112822289	-0.348475561	-0.187301215	-0.297318274	-0.391626946	-0.190116879	-0.300288899	-0.037005933	-0.121150035	-0.350119664	0.288259137	0.224033399	0.390896408	-0.238238821	-0.784857881	-0.870730913	-0.773892316	-0.468512298	-0.356020026	-0.366071276	0.456144212	0.226426027	0.236316891	-0.267649244	0.160131058	0.041911354	0.095512035	-0.080649524	0.165447996	0.178946221	-0.261580936	-0.088083458	0.163021324	0.132940881	-0.298844154	0.015426496	-0.024052726	0.368332548	0.944759287	-0.187497035	-0.126210937	-0.979866137	-0.973793	-0.956593491	-0.980459542	-0.974468776	-0.957021948	0.877850603	-0.201731553	-0.123386511	0.957501619	-0.166325727	-0.134267671	-0.224309135	0.851169893	-0.94287557	-0.945766635	-0.982360211	-0.976956088	-0.959566134	-0.746440069	-1	-0.97358169	-0.421132194	0.498700145	-0.573627377	0.645815187	0.158581091	-0.188791134	0.144293067	-0.071270057	-0.116947694	0.20457823	-0.290655196	0.372589429	0.044856429	0.307605366	0.26832446	0.068433197	0.001612303	-0.020752327	-0.316184022	-0.104090459	-0.40118854
WALKING_DOWNSTAIRS	27	0.297544188	-0.013556447	-0.112837695	0.167407531	-0.097971003	-0.240040783	0.102037052	-0.129626618	-0.266522163	0.478136778	-0.062043418	-0.397521819	0.045331675	0.041887139	0.19537939	0.064697438	-0.309566206	-0.838450869	-0.728596569	-0.036887816	-0.339369403	-0.362214051	0.251000345	0.306669037	0.313204623	-0.382842286	0.291646023	-0.259298	0.363731349	-0.159208729	0.207602071	0.051082406	-0.040973139	-0.039734053	0.144442033	-0.098625602	0.13370586	-0.55658302	-0.44064439	0.461153453	0.931380179	-0.166938775	-0.140047614	-0.946975165	-0.934963993	-0.920921522	-0.947245406	-0.935951697	-0.92217076	0.87598783	-0.171809904	-0.131503859	0.9336355	-0.158245693	-0.158546529	-0.264636659	0.817282126	-0.955908508	-0.921551828	-0.948660084	-0.939892471	-0.927902317	-0.542602465	-1	-0.900066059	-0.592912371	0.658813088	-0.723495593	0.786945068	-0.224955236	0.220458772	-0.268726289	0.33763406	-0.322629291	0.386336758	-0.449961866	0.510805534	0.669125811	0.407260253	0.464624839	0.093627322	0.015986947	-0.009850348	-0.003583389	-0.138528104	-0.409310918
WALKING_UPSTAIRS	27	0.265770254	-0.020095332	-0.123530438	-0.295439547	-0.095010408	-0.230707877	-0.330892221	-0.101821501	-0.215904277	-0.118234159	-0.054712286	-0.37517957	0.338264097	0.200138407	0.345294685	-0.155500776	-0.748571796	-0.839880258	-0.72641135	-0.421394427	-0.290057013	-0.226075234	0.318063299	0.199389605	0.245227428	-0.476929364	0.345965256	-0.218920923	0.248059118	-0.232993017	0.16414815	0.09091596	-0.078278439	-0.288141169	0.180881502	-0.148880962	0.211455631	-0.333934783	-0.451851862	0.309789108	0.868000279	-0.22927866	-0.29464264	-0.956433875	-0.947713379	-0.926675381	-0.957483975	-0.949607125	-0.927646556	0.810573229	-0.23430598	-0.282763866	0.874267345	-0.216152765	-0.307512931	0.190358022	0.660947823	-0.91285476	-0.778353667	-0.960570213	-0.954943002	-0.930366706	-0.42539938	-1	-1	-0.656857901	0.703483283	-0.749063197	0.793637698	-0.483563251	0.465083017	-0.480069744	0.5083522	-0.662608862	0.704377567	-0.745772849	0.783619814	0.14361244	0.240676027	-0.208349135	0.073476353	-0.014022937	0.006746791	-0.468066189	-0.426833499	-0.633722935
LAYING	28	0.275913483	-0.016753786	-0.108344853	-0.968888296	-0.94538678	-0.956450343	-0.970851736	-0.944973935	-0.95724528	-0.910106322	-0.539348323	-0.794107219	0.82384683	0.674430741	0.815688147	-0.955870466	-0.998644113	-0.997940534	-0.996556602	-0.973613363	-0.955628013	-0.958842083	-0.317413779	-0.446439301	-0.436892562	-0.0244143	-0.014657896	0.042755611	-0.054601897	0.130716508	-0.140778244	0.154726821	-0.002619845	0.22083236	-0.084331446	0.123836143	-0.058523872	0.405309771	-0.375833807	-0.445828274	-0.490334542	0.144073275	0.015757003	-0.970599089	-0.969759029	-0.979124666	-0.970909579	-0.971289145	-0.97942088	-0.547431634	0.120138927	0.012138327	-0.447827446	0.156704814	0.013946818	0.156110517	-0.965978745	-0.60053072	0.627421812	-0.972447003	-0.975048496	-0.980205935	-0.680759319	-0.77569332	-0.808858343	-0.649700967	0.652851755	-0.65571476	0.658448252	-0.556811059	0.521793658	-0.515148761	0.521130813	-0.266423285	0.28372634	-0.3006677	0.314937113	0.627017324	-0.56147998	-0.805328217	0.078077064	0.005939923	0.006009719	-0.980164717	-0.97867954	-0.973071656
SITTING	28	0.276977629	-0.018540444	-0.11151794	-0.983272807	-0.939905245	-0.936667246	-0.985735174	-0.940890647	-0.935468175	-0.921789246	-0.537794951	-0.786043465	0.827740888	0.664375255	0.811493229	-0.955870212	-0.999630938	-0.998057154	-0.994282343	-0.988481687	-0.953640476	-0.935197509	-0.42974219	-0.424872008	-0.365988268	0.085967649	0.029857901	0.039248897	0.036852292	-0.02761491	0.012009835	0.167381854	-0.018512401	0.043510006	-0.024222924	0.019470396	-0.037064126	0.071184355	-0.303545768	0.122099868	0.907331309	-0.112596728	0.135402567	-0.9891325	-0.971766352	-0.95608768	-0.989237244	-0.972253762	-0.957171136	0.836637581	-0.128112379	0.136927623	0.925074347	-0.091836699	0.128388005	-0.066508442	0.756188604	-0.932190238	-0.85958741	-0.989470373	-0.974374671	-0.960820348	-0.81701021	-0.857427097	-0.704692342	-0.348829188	0.380552899	-0.412537776	0.444861377	-0.399569473	0.369606349	-0.379383212	0.406161738	-0.541659889	0.552114098	-0.562301388	0.569493134	0.289683734	-0.291617089	0.148426358	0.076867162	0.014833823	0.000257854	-0.976286679	-0.962219453	-0.976327427
STANDING	28	0.277795069	-0.017263512	-0.106579385	-0.977748639	-0.875689217	-0.905123824	-0.981544085	-0.879612885	-0.902005538	-0.909389029	-0.494926424	-0.761903167	0.822388931	0.631741844	0.799736723	-0.927858306	-0.999414552	-0.992621145	-0.990531242	-0.986197866	-0.909255912	-0.903206792	-0.374627149	-0.288386032	-0.276324499	0.102694741	0.016715745	0.037455055	0.107527485	-0.125999982	0.041898124	0.151944345	0.024684914	0.005992542	-0.011207269	-0.004786348	-0.031420088	0.108428274	-0.19380757	0.149479958	0.948514848	-0.247656167	-0.03858305	-0.990059427	-0.962801442	-0.951782182	-0.990153715	-0.963246938	-0.952196303	0.876928719	-0.257328618	-0.036365298	0.965148292	-0.227592873	-0.047747119	-0.250923412	0.860395305	-0.897499254	-0.99112396	-0.990416231	-0.964884375	-0.953688105	-0.988711802	-1	-0.820576506	-0.359684695	0.394093243	-0.428814864	0.463923663	-0.563692102	0.547582789	-0.560716369	0.586112002	-0.641560118	0.649071585	-0.656142259	0.659894475	0.682552264	0.101186792	0.008277672	0.07531316	0.009073632	-0.002678101	-0.96860456	-0.933768175	-0.969765362
WALKING	28	0.281228224	-0.015675972	-0.103714705	-0.293003522	-0.117886186	-0.300928396	-0.321961298	-0.131357037	-0.311527451	-0.154880714	-0.163620788	-0.290509527	0.214217967	0.061629657	0.394591785	-0.185380085	-0.743890409	-0.847291817	-0.774039887	-0.367666246	-0.299224066	-0.38944877	0.33892114	0.282005642	0.253887723	-0.405559124	0.285474394	-0.069066208	0.112053576	-0.219645612	0.144713844	0.288691766	-0.211752601	-0.171892985	0.156392957	-0.009375777	-0.01091663	0.021562355	0.045981862	0.303053413	0.942930276	-0.229316151	-0.125912861	-0.976693903	-0.96878086	-0.944225032	-0.977473124	-0.97043955	-0.945223872	0.876740167	-0.241797318	-0.120780605	0.953998527	-0.210337613	-0.13704821	-0.116312111	0.845844314	-0.913711247	-0.96495783	-0.98000768	-0.975071119	-0.950222242	-0.785796378	-1	-1	-0.465082456	0.533232494	-0.598639509	0.661227759	-0.121274175	0.112987817	-0.162861067	0.234697068	-0.451884412	0.504707061	-0.556960061	0.60574435	0.520218453	0.221745193	0.146938605	0.093112223	0.02264866	-0.007629152	-0.335700184	-0.220123121	-0.537470472
WALKING_DOWNSTAIRS	28	0.293642077	-0.022023047	-0.108588974	0.125712888	0.156496647	-0.341031812	0.067136797	0.104435831	-0.368735266	0.458077957	0.094123794	-0.42039254	0.026239728	-0.091702089	0.232051143	0.079690708	-0.355527043	-0.735177178	-0.793950591	-0.091621298	-0.204767377	-0.426225923	0.230387377	0.328206573	0.26695425	-0.325301399	0.228941269	-0.202474525	0.338130144	-0.1246513	0.09556515	0.22466351	-0.087704396	0.090827276	0.06491116	0.020580113	-0.031339222	-0.547874542	-0.295346231	0.205794753	0.92929168	-0.235897105	-0.121477256	-0.956921542	-0.948404212	-0.91705975	-0.95763212	-0.949580366	-0.918117708	0.870491679	-0.241981201	-0.110778938	0.934437505	-0.222805773	-0.139748824	-0.13651922	0.810697437	-0.907985454	-0.96593487	-0.960271028	-0.953942757	-0.923331705	-0.398459008	-1	-1	-0.590335589	0.656542151	-0.721506325	0.785211653	-0.213867929	0.228030779	-0.296349707	0.384716379	-0.24337436	0.28641401	-0.329101412	0.368973847	0.410955074	0.098298316	0.05542464	0.097265346	0.01434509	0.001239501	-0.016765223	0.026553013	-0.427053261
WALKING_UPSTAIRS	28	0.262005842	-0.027944394	-0.121514026	-0.24206243	-0.146753877	-0.285986914	-0.304613635	-0.198858291	-0.347622251	0.047994818	-0.111574395	-0.420126249	0.280321581	0.063126138	0.299251687	-0.202373291	-0.708384109	-0.854880821	-0.760519152	-0.437056121	-0.413373299	-0.518253104	0.313938	0.209570657	0.238595642	-0.35709101	0.279582012	-0.193548711	0.218430506	-0.229099372	0.188492262	0.117979963	-0.127551962	-0.162152735	0.096511177	-0.066706893	0.093508925	-0.395295975	-0.376027738	-0.023945568	0.854508232	-0.333223997	-0.265207858	-0.9446978	-0.927641088	-0.900514013	-0.946535183	-0.929333389	-0.902089419	0.80042903	-0.329338412	-0.246563613	0.856493787	-0.322990733	-0.284455538	0.368037337	0.623381665	-0.807219517	-0.852482292	-0.950573092	-0.935392334	-0.909177643	-0.209846105	-1	-1	-0.617380932	0.665315816	-0.712278792	0.758304876	-0.370641226	0.346538613	-0.363636553	0.397491788	-0.640533875	0.665785378	-0.69039712	0.711352729	0.57425542	0.123520079	-0.173093804	0.070683187	0.022298541	0.007490817	-0.312671656	-0.331602407	-0.637488941
LAYING	29	0.287295197	-0.017196548	-0.109462068	-0.984219556	-0.990240947	-0.98725515	-0.984721329	-0.98990376	-0.98663274	-0.925437809	-0.571181718	-0.820523774	0.843970855	0.690440667	0.839760828	-0.986450027	-0.998897942	-0.999897311	-0.999292615	-0.985270953	-0.990716279	-0.985445624	-0.500883234	-0.679594166	-0.594192873	0.122205516	-0.08168096	0.03492421	0.27361881	0.355273012	-0.163476033	0.253359963	0.049149144	0.363586509	-0.141721141	0.121855831	0.009655924	-0.239106722	-0.00206987	-0.064547496	-0.346789843	0.807535373	0.590452224	-0.97293989	-0.994247649	-0.985778178	-0.973021047	-0.994348827	-0.986175332	-0.408185575	0.760580402	0.581145797	-0.308841344	0.820983897	0.590179548	0.285689322	-0.98221525	0.316859181	-0.31908458	-0.973338951	-0.994794693	-0.987529523	-0.744393511	-0.903190042	-0.840689062	-0.506082832	0.530272911	-0.554605058	0.579189859	-0.094172702	0.053987562	-0.073890923	0.119169316	-0.288848044	0.321651916	-0.354379295	0.384568687	-0.317961915	0.080060755	-0.119460682	0.07188612	0.011691206	0.002415428	-0.992005989	-0.989513566	-0.993288313
SITTING	29	0.277179978	-0.01663068	-0.110411819	-0.99074502	-0.963222498	-0.968063878	-0.991674121	-0.962723104	-0.967628061	-0.933512509	-0.553737889	-0.808074639	0.844790028	0.680884674	0.828878392	-0.977833373	-0.999717983	-0.998206786	-0.996798016	-0.992948248	-0.969550652	-0.97007693	-0.596231382	-0.562125968	-0.501318336	0.220199241	-0.124711224	0.062157768	0.101638714	0.165832121	-0.094570791	0.132347589	0.056705658	0.253958601	-0.129229617	0.114182313	-0.081923488	-0.377542456	-0.333951703	0.35080954	0.891563755	0.155659457	0.286256064	-0.984679152	-0.97360429	-0.966032045	-0.985564862	-0.975123963	-0.968141478	0.822046543	0.130511403	0.284752463	0.906270938	0.169693049	0.280733854	0.081727091	0.71556213	-0.939141209	-0.836601028	-0.987957829	-0.978828121	-0.974580716	-0.813024175	-0.692162771	-0.642739997	-0.461230337	0.474507793	-0.487692185	0.500904514	-0.356460169	0.311860486	-0.308901207	0.324215667	-0.408213253	0.420031816	-0.431465278	0.440001132	-0.521611542	-0.638622397	0.469276652	0.07454381	0.005985314	0.003167701	-0.99352556	-0.9840551	-0.990168733
STANDING	29	0.277965066	-0.017260587	-0.108659067	-0.996068635	-0.969295721	-0.980207489	-0.996686352	-0.969401386	-0.979576111	-0.939545781	-0.557184442	-0.812154623	0.84810604	0.680299603	0.838020801	-0.984734134	-0.999959092	-0.999464947	-0.999256448	-0.996892922	-0.974402432	-0.978403215	-0.683258607	-0.520461139	-0.503235838	0.318038347	-0.138113364	0.139646344	0.095082196	0.137497086	-0.161986867	0.268691713	-0.042396816	0.26732672	-0.134325896	0.088127994	-0.079458711	-0.148522849	-0.099516897	0.390798958	0.974508732	-0.058487154	0.031614585	-0.996764227	-0.985134032	-0.984464544	-0.996803468	-0.985319658	-0.984571116	0.90049659	-0.080082166	0.026255937	0.99300703	-0.035172045	0.030779545	-0.728225397	0.928936109	-0.990087379	-0.996298802	-0.996960756	-0.985931324	-0.984970545	-0.99823502	-0.887654263	-0.788001463	-0.296065226	0.326158968	-0.356381132	0.38680371	-0.481678786	0.449851967	-0.45195413	0.468838788	-0.44196485	0.458713689	-0.475169118	0.488743999	-0.158240023	-0.238006158	0.646788537	0.075305253	0.011510498	0.000332895	-0.993652821	-0.983338158	-0.99059386
WALKING	29	0.271999917	-0.01629156	-0.106632427	-0.17433794	-0.091754061	-0.242828038	-0.203964497	-0.136387113	-0.265759996	0.020764191	-0.053566905	0.01871018	0.167739249	0.047448511	0.449238294	-0.107202993	-0.655260267	-0.838685424	-0.736866228	-0.270224307	-0.338759174	-0.380246184	0.417384397	0.196215906	0.016940072	-0.234745021	0.163183725	-0.182721137	0.358637462	0.047566732	0.069666554	0.037233349	0.082857619	0.058749008	0.092146273	-0.260679407	0.159411731	-0.119563132	0.049059699	0.463848397	0.962374385	-0.127318079	0.095579214	-0.978253539	-0.975272848	-0.945981437	-0.979111096	-0.975708745	-0.947115832	0.895862993	-0.144354578	0.098926751	0.97389219	-0.107157974	0.084238686	-0.467003789	0.896824277	-0.976854892	-0.981922466	-0.980623212	-0.977262142	-0.950838917	-1	-1	-0.242924858	-0.524071938	0.592549755	-0.658925668	0.723147228	-0.105055333	0.123867196	-0.202399902	0.301562777	-0.453315436	0.488019249	-0.521391409	0.550657315	-0.165540874	-0.444330966	0.166664801	0.085374335	0.022387045	0.009415473	-0.221433543	-0.087174644	-0.46175801
WALKING_DOWNSTAIRS	29	0.293140441	-0.014941215	-0.098133998	0.167383602	-0.122463467	-0.223178	0.0958932	-0.202306948	-0.23016494	0.457446839	0.017937155	-0.19841982	0.009420969	0.026681723	0.300291318	0.054449513	-0.31227634	-0.845232148	-0.716841009	-0.11404585	-0.437754265	-0.267492272	0.228925843	0.233804749	0.182142515	-0.297410478	0.166412503	-0.11327911	0.276179173	-0.023253312	0.137662152	0.070957654	0.033487764	0.002199331	0.040222645	0.01683703	-0.049609791	-0.311702648	0.044038644	-0.043511273	0.948486215	-0.076096295	0.091965045	-0.941736193	-0.913903064	-0.869300905	-0.942252405	-0.914069495	-0.871039318	0.896463732	-0.079588258	0.10792366	0.949448884	-0.075697535	0.058826562	-0.640302565	0.86066447	-0.992474796	-0.981502093	-0.944470462	-0.917022841	-0.880807604	-0.711851533	-1	0.032773402	-0.64407585	0.70264452	-0.760540664	0.817786516	-0.087688942	0.053304213	-0.079467275	0.130738098	-0.455745217	0.475687501	-0.494876728	0.510663123	0.107879381	-0.354126251	0.388268055	0.063687197	0.000621017	-0.014064298	-0.023952574	-0.077340838	-0.478764185
WALKING_UPSTAIRS	29	0.265423067	-0.029946531	-0.118000588	-0.086771557	-0.122128288	0.09954435	-0.184543945	-0.124825964	0.110493933	0.266782837	-0.065564271	-0.00639275	0.231341864	0.225192328	0.364304489	0.017255539	-0.578434834	-0.845311027	-0.447973243	-0.41041234	-0.297798024	-0.032461561	0.297490061	0.165860119	-0.054482456	-0.51450035	0.432029697	-0.253793192	0.193373481	-0.205247878	0.133487416	0.087990537	0.083411705	-0.240066157	0.063554069	-0.132834598	0.290333017	-0.279038328	-0.093593164	-0.03006181	0.929258954	-0.227120125	0.044378601	-0.954189013	-0.923007798	-0.858849467	-0.955755957	-0.92440964	-0.861804904	0.871160162	-0.225344077	0.068799759	0.932500798	-0.21873006	0.011981145	-0.377070731	0.810578197	-0.914170729	-0.992937743	-0.959079275	-0.931152623	-0.874978151	-0.340610817	-1	-0.055749193	-0.600804849	0.646651631	-0.691560033	0.735568959	-0.498506368	0.509160796	-0.55484772	0.613686293	-0.788206369	0.807808133	-0.826782299	0.841957144	0.503418968	-0.213160099	0.391170713	0.106345193	-0.000689019	-0.029071387	-0.182365815	-0.388624196	-0.678763767
LAYING	30	0.281033901	-0.01944941	-0.103658151	-0.976362515	-0.954201824	-0.967044236	-0.980089753	-0.957777099	-0.968981959	-0.912872327	-0.546048488	-0.798815661	0.818830808	0.668577032	0.826070199	-0.968549215	-0.999197864	-0.998307791	-0.997529089	-0.98486487	-0.970106525	-0.97300827	-0.365574109	-0.559562699	-0.44117257	0.003856479	-0.03565208	0.018129444	0.16696215	0.133443207	-0.106627635	0.208093444	0.128453524	0.254445574	-0.101264059	0.078782876	0.031656113	0.009040239	-0.249429071	-0.304809506	-0.344737755	0.732661248	0.681459211	-0.979563943	-0.988930715	-0.983274525	-0.980456862	-0.989008772	-0.983396154	-0.407239821	0.689227621	0.670904314	-0.304963231	0.745779759	0.679583217	0.327497365	-0.979218426	0.094910345	-0.088249727	-0.983151202	-0.989305286	-0.983910599	-0.651112288	-0.786329679	-0.700156934	-0.606900973	0.621882522	-0.636827684	0.651871709	-0.335082598	0.33649147	-0.384198819	0.450232369	-0.354784972	0.382682324	-0.410508384	0.435725656	0.07636033	-0.26425367	-0.570249151	0.075219667	0.010768019	-0.00037419	-0.977463776	-0.971049778	-0.979517896
SITTING	30	0.268336081	-0.008047313	-0.099515446	-0.983622744	-0.937857001	-0.950654041	-0.984772108	-0.936908131	-0.948766014	-0.932207595	-0.530543869	-0.790401672	0.830585184	0.678703138	0.829097562	-0.955432972	-0.998502615	-0.992221584	-0.992063197	-0.986359459	-0.94848053	-0.95042519	-0.533498624	-0.492139382	-0.467588148	0.080912903	-0.058225123	0.048579754	0.129281267	0.063516115	-0.068846093	0.170876704	0.055026106	0.140076506	-0.098485901	0.114332986	-0.059366787	-0.126423194	-0.328286939	0.16670177	0.825473837	0.114588393	0.34476602	-0.978364712	-0.959361307	-0.956635663	-0.978706377	-0.960607147	-0.957696066	0.758571667	0.095701214	0.343632162	0.84058892	0.126814826	0.336749682	0.074088569	0.57518755	-0.883008025	-0.742515244	-0.979466029	-0.964762982	-0.961729257	-0.756580132	-0.774207204	-0.543931186	-0.556995813	0.580957336	-0.605064684	0.629431531	-0.536351664	0.521514011	-0.537851955	0.567140765	-0.507629839	0.526004686	-0.54423426	0.559589582	-0.334307214	-0.725300374	0.238840708	0.076005773	0.009756925	-0.002781618	-0.988864577	-0.980420928	-0.988164381
STANDING	30	0.277112699	-0.017016389	-0.10875621	-0.977559427	-0.891654527	-0.912850597	-0.985069195	-0.892809844	-0.91090984	-0.898353125	-0.516565849	-0.773790713	0.814215886	0.639197401	0.791544264	-0.933713444	-0.999324073	-0.995133469	-0.988634171	-0.991662736	-0.914702948	-0.907434524	-0.482826861	-0.275099996	-0.31583007	0.086735873	-0.00616347	0.041073234	0.228537185	-0.038778955	-0.081562371	0.206277334	0.023462213	0.105814167	-0.081653619	0.048251865	-0.058769266	0.013565913	-0.203036248	0.269837716	0.968556705	-0.100296804	0.024304436	-0.996420919	-0.958145763	-0.949207368	-0.996427965	-0.958749842	-0.949689903	0.894863675	-0.112240132	0.027527096	0.987194032	-0.083799803	0.015296496	-0.551196905	0.913140559	-0.973644672	-0.990930275	-0.996464378	-0.960807423	-0.952770126	-1	-0.876261126	-0.560500645	-0.379560236	0.42760613	-0.475747125	0.524022673	-0.67424097	0.656148174	-0.659474759	0.67203413	-0.625774926	0.634433721	-0.642680544	0.647656298	0.170678004	-0.080869906	0.369150417	0.075241447	0.012086042	0.001908415	-0.968430745	-0.957318881	-0.968897316
